GEO_ID	NAME	B23006_001E	B23006_001M	B23006_002E	B23006_002M	B23006_003E	B23006_003M	B23006_004E	B23006_004M	B23006_005E	B23006_005M	B23006_006E	B23006_006M	B23006_007E	B23006_007M	B23006_008E	B23006_008M	B23006_009E	B23006_009M	B23006_010E	B23006_010M	B23006_011E	B23006_011M	B23006_012E	B23006_012M	B23006_013E	B23006_013M	B23006_014E	B23006_014M	B23006_015E	B23006_015M	B23006_016E	B23006_016M	B23006_017E	B23006_017M	B23006_018E	B23006_018M	B23006_019E	B23006_019M	B23006_020E	B23006_020M	B23006_021E	B23006_021M	B23006_022E	B23006_022M	B23006_023E	B23006_023M	B23006_024E	B23006_024M	B23006_025E	B23006_025M	B23006_026E	B23006_026M	B23006_027E	B23006_027M	B23006_028E	B23006_028M	B23006_029E	B23006_029M
310M400US35100	New Bern, NC Metro Area	59716	1958	6017	1634	2912	1081	0	210	2912	1081	2651	1101	261	266	3105	1047	17336	1896	11390	1566	243	223	11147	1567	10193	1557	954	590	5946	1238	22480	2409	16034	2283	602	342	15432	2316	14952	2317	480	277	6446	1494	13883	2166	10102	1869	417	287	9685	1774	9151	1664	534	446	3781	1213
310M400US16300	Cedar Rapids, IA Metro Area	140096	1256	6981	1536	3562	964	0	163	3562	964	3438	964	124	151	3419	1213	34167	2554	26498	2151	0	163	26498	2151	25532	2036	966	480	7669	1604	51220	2556	44332	2493	41	66	44291	2479	43467	2521	824	447	6888	1199	47728	2555	43739	2553	0	163	43739	2553	42977	2503	762	371	3989	829
310M400US20700	East Stroudsburg, PA Metro Area	90364	1666	7864	2139	4295	1255	0	177	4295	1255	4197	1232	98	122	3569	1348	31997	3570	23565	3152	0	177	23565	3152	21567	2981	1998	950	8432	1712	30993	3300	22787	2840	25	41	22762	2834	21795	2867	967	721	8206	1815	19510	2528	16134	2051	0	177	16134	2051	15351	1923	783	624	3376	1481
310M400US22580	Forest City, NC Micro Area	33695	839	4492	1352	1540	672	0	210	1540	672	1540	672	0	210	2952	1102	8696	1674	5401	1244	0	210	5401	1244	4796	1121	605	628	3295	964	14469	1621	11016	1550	0	210	11016	1550	10864	1547	152	162	3453	907	6038	1304	5369	1295	0	210	5369	1295	5035	1260	334	293	669	335
310M400US26860	Indiana, PA Micro Area	39055	755	2905	601	1363	371	0	177	1363	371	1333	360	30	48	1542	376	15645	1534	11185	1337	0	177	11185	1337	11022	1334	163	110	4460	722	10444	1217	8391	1154	37	64	8354	1158	8071	1153	283	183	2053	603	10061	1391	8152	1114	0	177	8152	1114	8048	1137	104	106	1909	635
310M400US43780	South Bend-Mishawaka, IN-MI Metro Area	160856	1002	16280	1902	10846	1485	0	198	10846	1485	9813	1474	1033	470	5434	1149	43008	2630	33842	2549	0	198	33842	2549	32541	2467	1301	497	9166	1244	51292	2642	42155	2492	0	198	42155	2492	41057	2449	1098	418	9137	1341	50276	2490	42664	2266	0	198	42664	2266	42257	2271	407	230	7612	1305
310M400US49340	Worcester, MA-CT Metro Area	509135	1418	36140	3916	21151	3145	0	198	21151	3145	19189	2903	1962	776	14989	2260	136788	5888	103164	5212	270	338	102894	5171	96552	4897	6342	1756	33624	3326	142714	6625	115735	6333	147	178	115588	6354	111121	6268	4467	1131	26979	2975	193493	5800	171664	5733	137	131	171527	5714	167702	5753	3825	975	21829	2757
310M400US38900	Portland-Vancouver-Hillsboro, OR-WA Metro Area	1381418	2186	110842	6646	75805	5113	0	198	75805	5113	71734	5030	4071	1195	35037	3759	263954	9237	193287	7551	0	198	193287	7551	184180	7381	9107	1541	70667	4345	439440	8516	354033	8365	428	270	353605	8354	340906	8526	12699	1792	85407	4350	567182	9283	494962	8936	390	244	494572	8923	483338	8745	11234	1501	72220	4531
310M400US13380	Bellingham, WA Metro Area	109941	1286	9020	1986	5213	1465	0	204	5213	1465	4712	1377	501	427	3807	1202	25935	2813	18607	2411	77	126	18530	2396	17032	2353	1498	936	7328	1433	38718	3551	28788	3150	0	204	28788	3150	27675	3035	1113	619	9930	1608	36268	3314	29114	3338	55	94	29059	3336	28672	3338	387	282	7154	1813
310M400US15940	Canton-Massillon, OH Metro Area	201598	1139	12551	2120	7305	1487	0	195	7305	1487	6470	1421	835	511	5246	1279	71624	3665	52356	3258	0	195	52356	3258	49803	3208	2553	771	19268	2093	69665	3770	57528	3695	59	98	57469	3693	55559	3674	1910	782	12137	1598	47758	3122	41148	2800	0	195	41148	2800	39983	2666	1165	605	6610	1213
310M400US19660	Deltona-Daytona Beach-Ormond Beach, FL Metro Area	323721	1991	23894	2624	13917	2180	0	229	13917	2180	12849	1972	1068	650	9977	1701	101485	5978	66146	4808	0	229	66146	4808	64137	4742	2009	780	35339	3944	122089	4983	93312	4430	0	229	93312	4430	89972	4524	3340	975	28777	2989	76253	4954	59316	4156	0	229	59316	4156	57766	4005	1550	736	16937	2322
310M400US32900	Merced, CA Metro Area	132266	769	37185	2833	25819	2469	0	211	25819	2469	22593	2456	3226	1131	11366	1757	38092	3537	27847	2991	0	211	27847	2991	25651	2804	2196	988	10245	1926	37471	3035	27717	2917	0	211	27717	2917	26062	2800	1655	723	9754	1618	19518	2367	16899	2262	0	211	16899	2262	16154	2223	745	436	2619	836
310M400US28140	Kansas City, MO-KS Metro Area	1133307	2989	82535	4386	53590	3838	0	198	53590	3838	48866	3501	4724	1295	28945	2358	263924	7839	194809	6857	147	247	194662	6874	183882	6583	10780	1977	69115	4394	345990	7420	286439	7436	1273	679	285166	7440	278583	7464	6583	1274	59551	3612	440858	8321	387612	8293	1526	543	386086	8306	379505	8283	6581	1157	53246	3979
310M400US40060	Richmond, VA Metro Area	702501	3755	62984	5214	37206	3780	0	206	37206	3780	35788	3809	1418	552	25778	3328	170879	6945	125704	6119	969	1019	124735	6157	119951	6164	4784	1336	45175	3929	187614	6513	150312	6588	1254	429	149058	6551	143842	6503	5216	1474	37302	3373	281024	6797	245617	6565	1709	704	243908	6526	239814	6535	4094	966	35407	2896
310M400US11640	Arecibo, PR Metro Area	89695	960	13212	1774	3421	916	0	228	3421	916	2910	842	511	334	9791	1519	24673	2706	13103	1977	0	228	13103	1977	11484	1943	1619	679	11570	1919	26249	2687	14838	2232	0	228	14838	2232	12828	1920	2010	805	11411	2050	25561	2875	18418	2403	112	179	18306	2395	16804	2271	1502	719	7143	1394
310M400US11780	Ashtabula, OH Micro Area	49965	478	7619	1718	3507	1093	0	195	3507	1093	3215	1078	292	306	4112	988	20427	1982	13975	1621	0	195	13975	1621	12677	1508	1298	593	6452	1154	13789	1583	10768	1615	0	195	10768	1615	10138	1435	630	524	3021	749	8130	1156	6508	1140	0	195	6508	1140	6189	1113	319	310	1622	629
310M400US19460	Decatur, AL Metro Area	78233	1136	11978	1969	5486	1518	0	201	5486	1518	4873	1426	613	486	6492	1645	24435	2119	16673	1996	0	201	16673	1996	16197	1960	476	300	7762	1635	24116	2356	18963	2333	0	201	18963	2333	18662	2370	301	230	5153	1063	17704	1954	14674	1960	42	75	14632	1950	14263	1899	369	297	3030	859
310M400US27500	Janesville-Beloit, WI Metro Area	83798	951	7788	1505	4991	1064	0	151	4991	1064	4563	1029	428	287	2797	920	28121	2168	20789	2024	0	151	20789	2024	19825	1955	964	475	7332	1159	28081	2411	24535	2335	0	151	24535	2335	23646	2167	889	574	3546	831	19808	1904	17605	1615	103	122	17502	1611	17128	1620	374	301	2203	696
310M400US25020	Guayama, PR Metro Area	36529	2722	5985	1306	993	484	0	228	993	484	863	443	130	202	4992	1250	14913	2153	4476	1173	0	228	4476	1173	4079	1163	397	390	10437	2007	9569	2023	4848	1226	78	130	4770	1222	3988	1151	782	469	4721	1414	6062	1459	3614	1221	0	228	3614	1221	3578	1224	36	55	2448	845
310M400US44060	Spokane-Spokane Valley, WA Metro Area	297680	1625	20873	2186	12440	2028	0	204	12440	2028	11343	1831	1097	635	8433	1383	66015	3601	44985	3155	0	204	44985	3155	42390	3041	2595	786	21030	2343	120126	4681	88093	4426	1690	556	86403	4330	84018	4357	2385	965	32033	2950	90666	4226	75937	4251	790	404	75147	4251	73737	4203	1410	664	14729	1936
310M400US30860	Logan, UT-ID Metro Area	59526	880	4320	1135	2994	913	0	198	2994	913	2986	913	8	14	1326	683	12667	1781	10171	1502	0	198	10171	1502	9951	1478	220	198	2496	744	20273	1936	15594	1701	33	55	15561	1709	15374	1716	187	155	4679	801	22266	1726	18593	1592	0	198	18593	1592	18407	1573	186	146	3673	890
310M400US15540	Burlington-South Burlington, VT Metro Area	113410	1351	5741	1537	3598	1219	0	157	3598	1219	3064	1146	534	479	2143	962	23973	2401	18282	1924	55	89	18227	1925	17832	1925	395	375	5691	1246	29050	2547	24506	2401	204	232	24302	2365	23713	2375	589	323	4544	1060	54646	3302	49830	3202	59	62	49771	3200	48283	3192	1488	579	4816	1206
310M400US19180	Danville, IL Metro Area	37187	612	3048	676	1369	588	0	190	1369	588	1012	545	357	252	1679	498	16068	1553	11172	1415	0	190	11172	1415	10385	1440	787	415	4896	1113	11775	1068	8789	967	0	190	8789	967	8258	972	531	239	2986	792	6296	1181	4706	1024	0	190	4706	1024	4673	1017	33	70	1590	659
310M400US20500	Durham-Chapel Hill, NC Metro Area	303642	1989	27263	3006	19654	2760	0	210	19654	2760	18775	2770	879	750	7609	1655	54497	4616	39512	3640	51	82	39461	3635	37107	3347	2354	1057	14985	2454	71008	4771	56686	4786	0	210	56686	4786	55509	4813	1177	544	14322	2049	150874	5515	130507	4915	53	87	130454	4917	127723	4817	2731	1036	20367	1961
310M400US27060	Ithaca, NY Metro Area	45550	1198	2718	1136	1841	1010	0	201	1841	1010	1776	1013	65	110	877	443	7836	1668	5567	1368	0	201	5567	1368	5353	1346	214	226	2269	839	9709	1426	7924	1262	0	201	7924	1262	7696	1193	228	205	1785	717	25287	2053	22291	1960	0	201	22291	1960	22010	1952	281	198	2996	823
310M400US27900	Joplin, MO Metro Area	90888	1201	10985	1459	6489	1223	0	190	6489	1223	6012	1219	477	394	4496	1139	30987	3372	22097	2655	0	190	22097	2655	20841	2460	1256	693	8890	1538	27429	2443	21766	2120	0	190	21766	2120	21286	2063	480	396	5663	1257	21487	2677	17267	2288	0	190	17267	2288	16688	2184	579	552	4220	920
310M400US29100	La Crosse-Onalaska, WI-MN Metro Area	66352	700	2112	741	847	370	0	198	847	370	781	364	66	78	1265	569	15801	1679	12673	1583	0	198	12673	1583	11957	1371	716	573	3128	724	23013	1921	18545	1847	23	39	18522	1841	18088	1803	434	326	4468	1236	25426	1786	23810	1733	13	21	23797	1736	23246	1710	551	455	1616	578
310M400US29820	Las Vegas-Henderson-Paradise, NV Metro Area	1201518	703	171019	7471	116510	5725	0	211	116510	5725	109074	5434	7436	1480	54509	3939	338728	10707	253017	9861	514	462	252503	9855	235575	9530	16928	2087	85711	5215	402323	9632	316397	8690	2217	752	314180	8718	298978	8932	15202	1898	85926	4773	289448	8339	243514	7329	2092	628	241422	7253	234146	7219	7276	1277	45934	3795
310M400US27620	Jefferson City, MO Metro Area	78714	1809	6847	1367	3844	1128	0	190	3844	1128	3684	1103	160	195	3003	801	25085	2223	17439	2084	0	190	17439	2084	16874	2039	565	410	7646	1129	23521	2776	17850	2385	0	190	17850	2385	17593	2396	257	267	5671	1164	23261	2456	20459	2294	47	60	20412	2300	20175	2251	237	216	2802	873
310M400US15180	Brownsville-Harlingen, TX Metro Area	192698	857	50199	3996	30031	3370	0	228	30031	3370	28598	3169	1433	906	20168	2502	56004	4527	39424	3918	0	228	39424	3918	37978	3932	1446	665	16580	2454	51481	4062	40948	3837	0	228	40948	3837	38930	3745	2018	972	10533	1614	35014	3938	29971	3310	24	44	29947	3307	28591	3208	1356	658	5043	1362
310M400US19740	Denver-Aurora-Lakewood, CO Metro Area	1661700	2059	140423	6461	97212	5808	0	204	97212	5808	93516	5746	3696	1271	43211	3732	316519	10560	248305	8754	182	183	248123	8722	238125	8630	9998	1672	68214	4869	445443	13210	371772	12620	1377	592	370395	12533	360167	12506	10228	1631	73671	4532	759315	11427	677421	11336	1316	524	676105	11379	660098	11548	16007	2008	81894	4439
310M400US33140	Michigan City-La Porte, IN Metro Area	58140	985	5992	902	2665	659	0	198	2665	659	2418	681	247	186	3327	765	23937	1668	15512	1725	0	198	15512	1725	14534	1734	978	494	8425	1129	17261	1500	13636	1440	0	198	13636	1440	13117	1353	519	330	3625	811	10950	1316	9017	1271	0	198	9017	1271	8877	1234	140	180	1933	568
310M400US39060	Pottsville, PA Micro Area	75564	568	7080	1525	2969	741	0	177	2969	741	2841	711	128	150	4111	1290	31625	2325	21629	1962	25	41	21604	1964	19668	1831	1936	957	9996	1377	23351	2632	17737	2264	16	28	17721	2266	16741	2088	980	594	5614	1685	13508	1463	12112	1520	0	177	12112	1520	12031	1521	81	102	1396	432
310M400US43100	Sheboygan, WI Metro Area	60346	798	3569	1007	2097	658	0	151	2097	658	2018	640	79	93	1472	697	19011	1713	15019	1634	0	151	15019	1634	14345	1583	674	403	3992	713	22364	1839	19043	1818	0	151	19043	1818	18578	1887	465	336	3321	858	15402	1791	13779	1797	0	151	13779	1797	13587	1787	192	192	1623	454
310M400US44300	State College, PA Metro Area	75132	1160	3730	966	1352	679	0	177	1352	679	1319	673	33	41	2378	679	19302	2052	13566	1758	0	177	13566	1758	13459	1753	107	61	5736	948	15053	2082	11397	1768	0	177	11397	1768	11021	1732	376	321	3656	911	37047	3234	32150	2782	84	142	32066	2789	31224	2693	842	641	4897	1566
310M400US47580	Warner Robins, GA Metro Area	104522	2214	11726	2822	4669	1720	0	226	4669	1720	4128	1673	541	654	7057	2248	26413	2749	19514	2609	219	219	19295	2626	18195	2700	1100	812	6899	1543	35400	3142	26968	2897	771	513	26197	2892	24853	2739	1344	881	8432	1668	30983	3751	26836	3351	1476	780	25360	3529	24256	3529	1104	748	4147	1192
310M400US10740	Albuquerque, NM Metro Area	480156	1875	53388	4532	30232	3549	0	201	30232	3549	26950	3250	3282	1008	23156	2817	119228	6590	82505	5161	248	248	82257	5150	76253	4656	6004	1681	36723	3148	157605	6345	124014	5381	1497	728	122517	5380	115471	5220	7046	1647	33591	2946	149935	5644	125507	5314	907	414	124600	5357	121348	5271	3252	1073	24428	2311
310M400US27740	Johnson City, TN Metro Area	105040	1638	10765	2085	5156	1007	0	211	5156	1007	4996	1075	160	249	5609	1526	32125	3078	20915	2853	0	211	20915	2853	19539	2851	1376	630	11210	1746	30728	2868	21466	2534	0	211	21466	2534	21179	2540	287	259	9262	1978	31422	2942	26433	2673	0	211	26433	2673	26082	2699	351	233	4989	1157
310M400US11260	Anchorage, AK Metro Area	215482	1470	11948	2115	7665	1533	0	157	7665	1533	7187	1517	478	310	4283	1071	56650	3394	40487	3006	270	206	40217	2987	37454	2988	2763	761	16163	1914	74867	3659	58819	3450	2246	615	56573	3444	53303	3626	3270	964	16048	2047	72017	4237	61221	3764	2885	882	58336	3753	57362	3751	974	492	10796	1714
310M400US12620	Bangor, ME Metro Area	80308	664	5716	1257	2689	773	0	170	2689	773	2528	754	161	215	3027	962	25929	2100	17911	1958	0	170	17911	1958	17086	1994	825	402	8018	1458	25810	2504	19724	2224	0	170	19724	2224	19363	2212	361	246	6086	1125	22853	2046	19439	1843	103	133	19336	1816	18723	1784	613	414	3414	937
310M400US18180	Concord, NH Micro Area	80357	675	4372	1159	2890	997	0	192	2890	997	2530	898	360	358	1482	549	23525	2095	17216	1941	0	192	17216	1941	16551	1895	665	371	6309	1251	24171	2009	20049	1817	0	192	20049	1817	19133	1764	916	426	4122	884	28289	2710	25324	2522	88	105	25236	2507	24672	2409	564	351	2965	833
310M400US22420	Flint, MI Metro Area	209341	603	15555	2292	8259	1495	0	172	8259	1495	7196	1324	1063	553	7296	1565	63572	3624	40860	2756	0	172	40860	2756	36893	2904	3967	930	22712	2269	81480	3415	61780	3107	26	45	61754	3104	58181	2963	3573	943	19700	1963	48734	4011	42712	3491	0	172	42712	3491	40301	3410	2411	830	6022	1522
310M400US25260	Hanford-Corcoran, CA Metro Area	78890	904	20160	1903	10364	1389	0	211	10364	1389	8653	1367	1711	838	9796	1280	19928	2614	12105	2148	847	458	11258	2070	9962	2014	1296	748	7823	1196	27789	2389	18465	1964	517	281	17948	1862	17036	1693	912	619	9324	1647	11013	1568	8899	1321	457	339	8442	1307	8363	1306	79	112	2114	724
310M400US44340	Statesboro, GA Micro Area	33306	928	4348	1311	2912	1186	0	226	2912	1186	2855	1187	57	103	1436	766	8307	1375	6020	1249	0	226	6020	1249	5684	1240	336	302	2287	914	11314	1743	7455	1335	0	226	7455	1335	6764	1278	691	709	3859	1285	9337	1658	7954	1615	0	226	7954	1615	7790	1612	164	181	1383	541
310M400US49620	York-Hanover, PA Metro Area	233806	1169	18274	2477	10634	2148	0	177	10634	2148	10023	2115	611	359	7640	1450	87128	4269	65896	4059	0	177	65896	4059	63661	4057	2235	937	21232	2046	64947	3875	55130	4162	0	177	55130	4162	53338	4108	1792	680	9817	1611	63457	3803	55729	3660	89	105	55640	3659	54557	3603	1083	411	7728	1317
310M400US11540	Appleton, WI Metro Area	126760	1104	6148	1066	4680	988	0	151	4680	988	4450	988	230	191	1468	494	36328	2489	29619	2348	0	151	29619	2348	28661	2311	958	508	6709	1164	43567	2644	36147	2454	0	151	36147	2454	35480	2468	667	315	7420	1422	40717	2548	36230	2465	0	151	36230	2465	35759	2388	471	364	4487	876
310M400US18140	Columbus, OH Metro Area	1138185	2222	80996	5635	41029	3661	0	195	41029	3661	36293	3396	4736	1443	39967	4183	286491	8051	210337	7342	0	195	210337	7342	200310	7669	10027	1884	76154	5279	316966	9148	255639	8230	560	391	255079	8259	246260	8303	8819	1765	61327	4695	453732	10509	401955	9488	543	319	401412	9516	393394	9465	8018	1461	51777	3869
310M400US24860	Greenville-Anderson-Mauldin, SC Metro Area	462945	1786	56958	4182	34352	3138	0	214	34352	3138	30774	2963	3578	1280	22606	2787	117443	6042	85334	5655	0	214	85334	5655	80658	5548	4676	1326	32109	3577	136688	6297	109694	5690	75	134	109619	5670	106682	5593	2937	930	26994	3178	151856	6116	131367	5553	238	212	131129	5518	128176	5481	2953	926	20489	2005
310M400US31860	Mankato-North Mankato, MN Metro Area	46853	853	2495	664	1551	480	0	147	1551	480	1491	480	60	98	944	409	10081	1393	8117	1184	0	147	8117	1184	7949	1161	168	108	1964	656	17947	1539	15846	1402	8	14	15838	1402	15783	1408	55	58	2101	616	16330	1529	14887	1391	0	147	14887	1391	14819	1394	68	89	1443	468
310M400US38060	Phoenix-Mesa-Scottsdale, AZ Metro Area	2498647	1399	306647	8317	196257	7668	0	211	196257	7668	184302	7464	11955	2192	110390	5689	559451	13166	407616	11518	497	318	407119	11551	383264	11616	23855	3045	151835	7000	826125	12628	648078	12210	918	480	647160	12233	625155	11717	22005	2505	178047	8252	806424	13506	688758	12477	1324	546	687434	12450	671750	11843	15684	2192	117666	6296
310M400US46020	Truckee-Grass Valley, CA Micro Area	49760	861	2629	1318	2084	1255	0	211	2084	1255	1882	1288	202	239	545	391	9516	1758	6270	1516	0	211	6270	1516	6186	1505	84	148	3246	1112	20174	2355	13986	2011	82	107	13904	2011	13674	2016	230	240	6188	1427	17441	2068	14572	1768	79	136	14493	1750	13899	1681	594	401	2869	934
310M400US46060	Tucson, AZ Metro Area	494944	585	58511	4516	34735	3286	0	211	34735	3286	32238	3161	2497	945	23776	3160	116063	5665	81653	5291	185	161	81468	5289	75979	5288	5489	1357	34410	2865	173475	5480	133488	5016	2521	1137	130967	4757	125706	4876	5261	1247	39987	2708	146895	6168	120770	5419	1572	678	119198	5280	116058	5142	3140	794	26125	2565
310M400US17300	Clarksville, TN-KY Metro Area	147612	2238	8539	1860	4453	1362	69	116	4384	1359	3536	1251	848	443	4086	1250	41157	3393	27731	2965	1605	686	26126	2999	24468	2943	1658	697	13426	2148	56505	4231	43126	3771	5168	1224	37958	3618	35911	3525	2047	812	13379	2346	41411	3938	32910	3312	3151	1061	29759	3301	27751	3204	2008	920	8501	1893
310M400US33500	Minot, ND Micro Area	38608	1059	3077	1085	1466	733	0	161	1466	733	1070	531	396	390	1611	697	9951	1387	8714	1295	669	534	8045	1249	8017	1246	28	40	1237	604	14553	1639	12088	1573	1633	565	10455	1428	10169	1452	286	224	2465	676	11027	1578	9071	1302	540	254	8531	1258	8299	1278	232	371	1956	778
310M400US10580	Albany-Schenectady-Troy, NY Metro Area	454735	2089	30268	2838	18097	2302	0	201	18097	2302	15783	2076	2314	1050	12171	1805	107754	5383	77691	5250	0	201	77691	5250	73346	4799	4345	1405	30063	3378	137301	5789	113935	5394	795	438	113140	5366	109672	5127	3468	1038	23366	2264	179412	6095	158628	5577	604	358	158024	5641	155286	5610	2738	788	20784	2614
310M400US12100	Atlantic City-Hammonton, NJ Metro Area	135396	1231	15209	2516	10695	2299	0	210	10695	2299	9542	2315	1153	570	4514	1303	38871	3229	31077	3015	0	210	31077	3015	29490	3016	1587	718	7794	1436	40527	2926	31258	2666	160	227	31098	2647	29341	2495	1757	832	9269	2046	40789	2827	35959	2832	20	37	35939	2832	33906	2678	2033	1024	4830	1157
310M400US14100	Bloomsburg-Berwick, PA Metro Area	40628	519	2205	487	1327	392	0	177	1327	392	1275	402	52	68	878	304	15868	1304	12073	1338	0	177	12073	1338	11567	1270	506	350	3795	744	9008	1053	7856	1061	0	177	7856	1061	7781	1054	75	95	1152	388	13547	1370	12200	1364	0	177	12200	1364	12044	1375	156	144	1347	414
310M400US15680	California-Lexington Park, MD Metro Area	58242	1413	4776	1324	3407	895	0	206	3407	895	3152	834	255	294	1369	815	17802	2140	13755	1782	14	30	13741	1781	13507	1784	234	200	4047	1297	14272	1723	11621	1567	183	163	11438	1549	11137	1537	301	307	2651	796	21392	1921	19479	1981	1536	795	17943	2172	17690	2116	253	237	1913	593
310M400US20940	El Centro, CA Metro Area	88313	1501	21692	3083	9325	1818	0	211	9325	1818	8274	1675	1051	714	12367	2220	24273	3061	17107	2367	0	211	17107	2367	14167	2238	2940	1268	7166	1795	29690	3574	22269	3428	67	146	22202	3410	21012	3435	1190	700	7421	1741	12658	2407	11061	2232	0	211	11061	2232	10344	2222	717	657	1597	1015
310M400US21300	Elmira, NY Metro Area	43015	1061	4228	1032	2220	821	0	201	2220	821	1738	673	482	379	2008	692	15468	1552	10643	1470	0	201	10643	1470	9937	1417	706	399	4825	796	14250	1541	11097	1326	0	201	11097	1326	10737	1364	360	364	3153	807	9069	1291	7673	1131	0	201	7673	1131	7673	1131	0	201	1396	622
310M400US27180	Jackson, TN Metro Area	64538	1007	6695	1256	3293	887	0	211	3293	887	3212	884	81	106	3402	844	21083	2051	14089	1833	171	238	13918	1848	13271	1759	647	515	6994	1467	21050	2153	15408	2040	0	211	15408	2040	14812	2026	596	466	5642	1134	15710	2129	13949	2172	0	211	13949	2172	13497	2115	452	376	1761	683
310M400US28580	Key West, FL Micro Area	41921	877	3845	1102	1985	647	0	229	1985	647	1985	647	0	229	1860	777	13104	1784	10552	1719	0	229	10552	1719	10218	1683	334	334	2552	795	10943	1384	9006	1292	138	130	8868	1310	8470	1345	398	314	1937	743	14029	1709	12132	1706	323	257	11809	1700	11573	1695	236	234	1897	535
310M400US10180	Abilene, TX Metro Area	83122	2010	9994	1710	5301	1427	0	228	5301	1427	5188	1427	113	122	4693	1016	25434	2197	15394	1703	355	268	15039	1745	14372	1770	667	412	10040	1595	26702	2279	19619	2135	1006	444	18613	2145	18099	2124	514	294	7083	1136	20992	2207	17841	1881	488	351	17353	1807	17293	1836	60	112	3151	829
310M400US39340	Provo-Orem, UT Metro Area	266272	1300	14738	2195	9441	1711	0	193	9441	1711	9155	1642	286	244	5297	1172	43323	3607	31631	2846	0	193	31631	2846	30983	2807	648	406	11692	1841	97061	3790	73713	3709	193	183	73520	3679	71328	3675	2192	714	23348	1825	111150	4181	89192	3846	215	225	88977	3857	87868	3797	1109	442	21958	1935
310M400US16500	Centralia, WA Micro Area	40209	676	4538	978	3136	989	0	204	3136	989	2502	775	634	681	1402	478	11266	1369	7028	1164	0	204	7028	1164	6928	1148	100	98	4238	989	17209	1512	11831	1403	0	204	11831	1403	11235	1383	596	286	5378	1249	7196	1359	5966	1333	119	142	5847	1353	5617	1342	230	249	1230	586
310M400US24020	Glens Falls, NY Metro Area	67260	893	7439	1582	2929	737	0	201	2929	737	2725	725	204	159	4510	1380	21564	2110	15703	1846	168	268	15535	1877	14639	1850	896	465	5861	1124	20195	1849	15346	1669	206	230	15140	1677	14923	1661	217	235	4849	754	18062	1751	15570	1615	0	201	15570	1615	15383	1626	187	197	2492	670
310M400US25500	Harrisonburg, VA Metro Area	61430	1176	8110	1213	6017	1117	0	206	6017	1117	5833	1132	184	187	2093	836	19981	1917	15631	1607	0	206	15631	1607	15538	1600	93	104	4350	1053	14478	1553	11291	1458	0	206	11291	1458	11055	1441	236	206	3187	957	18861	2144	16320	2083	0	206	16320	2083	15896	2045	424	317	2541	633
310M400US27860	Jonesboro, AR Metro Area	65833	1055	6511	1254	3290	936	0	201	3290	936	2556	672	734	715	3221	848	25017	2596	17576	2131	0	201	17576	2131	16525	2075	1051	656	7441	1527	16665	2416	12714	2147	0	201	12714	2147	11983	2041	731	501	3951	1027	17640	2360	15382	2176	0	201	15382	2176	15321	2175	61	111	2258	906
310M400US29020	Kokomo, IN Metro Area	41638	859	4577	1017	2060	806	0	198	2060	806	1827	719	233	345	2517	881	13555	1736	10509	1602	0	198	10509	1602	10216	1626	293	234	3046	835	13976	1598	10931	1495	68	126	10863	1470	10624	1459	239	181	3045	857	9530	1552	8480	1508	0	198	8480	1508	8360	1513	120	122	1050	472
310M400US31260	Lufkin, TX Micro Area	43309	972	8172	1325	5400	1058	0	228	5400	1058	5221	1061	179	225	2772	934	14207	2119	8974	1820	0	228	8974	1820	8858	1821	116	165	5233	1219	13782	1884	10120	1793	0	228	10120	1793	9641	1732	479	415	3662	950	7148	1611	5969	1431	0	228	5969	1431	5900	1439	69	120	1179	677
310M400US33540	Missoula, MT Metro Area	62837	884	2158	822	1858	806	0	172	1858	806	1858	806	0	172	300	229	11660	2289	9552	2023	0	172	9552	2023	9395	1994	157	187	2108	766	23236	2701	18706	2472	14	24	18692	2477	18046	2551	646	390	4530	1090	25783	2771	23735	2543	65	108	23670	2540	23250	2546	420	355	2048	767
310M400US49780	Zanesville, OH Micro Area	44134	431	4037	966	1682	618	0	195	1682	618	1614	612	68	117	2355	712	17071	1943	12419	1583	0	195	12419	1583	11589	1426	830	620	4652	1005	15136	2163	12688	1941	0	195	12688	1941	12043	1897	645	353	2448	827	7890	1338	7340	1382	0	195	7340	1382	7078	1430	262	340	550	308
310M400US17060	Chillicothe, OH Micro Area	41200	506	5523	1087	1760	690	0	195	1760	690	1332	655	428	334	3763	820	15844	1776	9254	1515	0	195	9254	1515	8480	1449	774	426	6590	1070	13545	1792	9281	1577	65	103	9216	1561	8964	1523	252	370	4264	1246	6288	1213	5259	1122	0	195	5259	1122	5114	1122	145	165	1029	392
310M400US18020	Columbus, IN Metro Area	43379	751	2924	917	1604	781	0	198	1604	781	1551	781	53	89	1320	578	11633	1537	9027	1551	0	198	9027	1551	8577	1426	450	376	2606	850	12331	1795	9464	1651	0	198	9464	1651	9274	1668	190	206	2867	1044	16491	1812	13558	1799	0	198	13558	1799	13498	1792	60	104	2933	841
310M400US18700	Corvallis, OR Metro Area	40893	776	1650	665	1333	583	0	207	1333	583	1268	573	65	150	317	246	5437	1349	4008	1132	0	207	4008	1132	3857	1080	151	170	1429	532	11009	1444	7622	1146	0	207	7622	1146	7276	1162	346	288	3387	854	22797	1926	19332	1953	0	207	19332	1953	18480	1942	852	515	3465	728
